Sno.,Purchase Id,Invoice No,Pur.Date,Supplier,Barcode,Category,Item,HSN Code,Tax Type,GST (%),Size,Colour,QTY - ST,Total Qty,Purchase Rate,Disc1(%),Disc1(Rs),Taxable Value,Total Tax,Total Purchase Rate,MRP,Rate
368,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN30B,Apparel,Blue Sports Shirt,0,EX-TAX,5,30,Blue,80,80,210,0,0,16800,840,17640,350,350
267,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN36G,Apparel,Green Sports Shirt,,EX-TAX,5,36,Green,46,46,237.5,0,0,10925.01,546.24,11471.25,380,380
268,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN36R,Apparel,Red Sports Shirt,,EX-TAX,5,36,Red,30,30,237.5,0,0,7125.01,356.24,7481.25,380,380
269,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN36Y,Apparel,Yellow Sports Shirt,0,EX-TAX,5,36,Yellow,28,28,237.5,0,0,6650,332.5,6982.5,380,380
258,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN32B,Apparel,Blue Sports Shirt,,EX-TAX,5,32,Blue,30,30,220,0,0,6600,330,6930,360,360
271,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN38G,Apparel,Green Sports Shirt,,EX-TAX,5,38,Green,38,38,245,0,0,9310,465.5,9775.5,390,390
272,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN38R,Apparel,Red Sports Shirt,,EX-TAX,5,38,Red,48,48,245,0,0,11760,588,12348,390,390
273,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN38Y,Apparel,Yellow Sports Shirt,,EX-TAX,5,38,Yellow,37,37,245,0,0,9065.01,453.24,9518.25,390,390
365,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN32B,Apparel,Blue Sports Shirt,,EX-TAX,5,32,Blue,70,70,220,0,0,15400,770,16170,360,360
275,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN40G,Apparel,Green Sports Shirt,,EX-TAX,5,40,Green,6,6,260,0,0,1560,78,1638,420,420
276,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN40R,Apparel,Red Sports Shirt,0,EX-TAX,5,40,Red,5,5,260,0,0,1300,65,1365,420,420
277,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN40Y,Apparel,Yellow Sports Shirt,0,EX-TAX,5,40,Yellow,4,4,260,0,0,1040,52,1092,420,420
262,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN34B,Apparel,Blue Sports Shirt,,EX-TAX,5,34,Blue,38,38,227.5,0,0,8645.01,432.24,9077.25,370,370
279,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN42G,Apparel,Green Sports Shirt,,EX-TAX,5,42,Green,3,3,265,0,0,794.99,39.76,834.75,440,440
280,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN42R,Apparel,Red Sports Shirt,,EX-TAX,5,42,Red,2,2,265,0,0,530,26.5,556.5,440,440
281,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN42Y,Apparel,Yellow Sports Shirt,,EX-TAX,5,42,Yellow,2,2,265,0,0,530,26.5,556.5,440,440
361,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN34B,Apparel,Blue Sports Shirt,,EX-TAX,5,34,Blue,89,89,227.5,0,0,20247.5,1012.38,21259.88,370,370
283,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN44G,Apparel,Green Sports Shirt,,EX-TAX,5,44,Green,1,1,285,0,0,285.01,14.24,299.25,460,460
284,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN44R,Apparel,Red Sports Shirt,,EX-TAX,5,44,Red,1,1,285,0,0,285.01,14.24,299.25,460,460
285,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN44Y,Apparel,Yellow Sports Shirt,,EX-TAX,5,44,Yellow,2,2,285,0,0,570,28.5,598.5,460,460
286,110,KA/22-23/172,11 November 2022,Karthi Apparels,STN34Y,Apparel,Yellow Sports Track,0,EX-TAX,5,34,Yellow,15,15,227.5,0,0,3412.51,170.62,3583.13,400,400
287,110,KA/22-23/172,11 November 2022,Karthi Apparels,STN34B,Apparel,Blue Sports Track,,EX-TAX,5,34,Blue,15,15,227.5,0,0,3412.51,170.62,3583.13,400,400
288,110,KA/22-23/172,11 November 2022,Karthi Apparels,STN36Y,Apparel,Yellow Sports Track,0,EX-TAX,5,36,Yellow,15,15,237.5,0,0,3562.51,178.12,3740.63,420,420
289,110,KA/22-23/172,11 November 2022,Karthi Apparels,STN36R,Apparel,Red Sports Track,0,EX-TAX,5,36,Red,15,15,237.5,0,0,3562.51,178.12,3740.63,420,420
290,110,KA/22-23/172,11 November 2022,Karthi Apparels,STN36B,Apparel,Blue Sports Track,0,EX-TAX,5,36,Blue,15,15,237.5,0,0,3562.51,178.12,3740.63,420,420
291,110,KA/22-23/172,11 November 2022,Karthi Apparels,STN38Y,Apparel,Yellow Sports Track,0,EX-TAX,5,38,Yellow,15,15,245,0,0,3674.99,183.76,3858.75,430,430
266,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN36B,Apparel,Blue Sports Shirt,,EX-TAX,5,36,Blue,42,42,237.5,0,0,9974.99,498.76,10473.75,380,380
293,110,KA/22-23/172,11 November 2022,Karthi Apparels,SSN34Y,Apparel,Yellow Sports Shirt,0,EX-TAX,5,34,Yellow,15,15,227.5,0,0,3412.51,170.62,3583.13,370,370
294,110,KA/22-23/172,11 November 2022,Karthi Apparels,SSN36Y,Apparel,Yellow Sports Shirt,0,EX-TAX,5,36,Yellow,15,15,237.5,0,0,3562.51,178.12,3740.63,380,380
295,114,KA/22-23/182,12 February 2022,Karthi Apparels,HD26,Apparel,Hoodies,61102000,EX-TAX,5,26,Gray,233,233,425,0,0,99025.01,4951.24,103976.25,680,680
296,114,KA/22-23/182,12 February 2022,Karthi Apparels,HD30,Apparel,Hoodies,61102000,EX-TAX,5,30,Gray,170,170,445,0,0,75650,3782.5,79432.5,720,720
297,114,KA/22-23/182,12 February 2022,Karthi Apparels,HD32,Apparel,Hoodies,61102000,EX-TAX,5,32,Gray,233,233,455,0,0,106014.99,5300.76,111315.75,730,730
298,114,KA/22-23/182,12 February 2022,Karthi Apparels,HD34,Apparel,Hoodies,61102000,EX-TAX,5,34,Gray,235,235,465,0,0,109274.99,5463.76,114738.75,740,740
299,114,KA/22-23/182,12 February 2022,Karthi Apparels,HD36,Apparel,Hoodies,61102000,EX-TAX,5,36,Gray,170,170,475,0,0,80750,4037.5,84787.5,760,760
300,116,KA/22-23/186,12 December 2022,Karthi Apparels,HD22,Apparel,Hoodies,61102000,EX-TAX,5,22,Gray,14,14,380,0,0,5320,266,5586,640,640
301,116,KA/22-23/186,12 December 2022,Karthi Apparels,HD24,Apparel,Hoodies,61102000,EX-TAX,5,24,Gray,95,95,400,0,0,38000,1900,39900,660,660
302,116,KA/22-23/186,12 December 2022,Karthi Apparels,HD26,Apparel,Hoodies,61102000,EX-TAX,5,26,Gray,26,26,425,0,0,11050,552.5,11602.5,680,680
303,116,KA/22-23/186,12 December 2022,Karthi Apparels,HD28,Apparel,Hoodies,61102000,EX-TAX,5,28,Gray,200,200,435,0,0,87000,4350,91350,700,700
304,116,KA/22-23/186,12 December 2022,Karthi Apparels,HD30,Apparel,Hoodies,61102000,EX-TAX,5,30,Gray,27,27,445,0,0,12014.99,600.76,12615.75,720,720
305,116,KA/22-23/186,12 December 2022,Karthi Apparels,HD32,Apparel,Hoodies,61102000,EX-TAX,5,32,Gray,23,23,455,0,0,10465.01,523.24,10988.25,730,730
306,116,KA/22-23/186,12 December 2022,Karthi Apparels,HD34,Apparel,Hoodies,61102000,EX-TAX,5,34,Gray,32,32,465,0,0,14880,744,15624,740,740
307,116,KA/22-23/186,12 December 2022,Karthi Apparels,HD36,Apparel,Hoodies,61102000,EX-TAX,5,36,Gray,6,6,475,0,0,2850,142.5,2992.5,760,760
308,116,KA/22-23/186,12 December 2022,Karthi Apparels,HD38,Apparel,Hoodies,61102000,EX-TAX,5,38,Gray,100,100,485,0,0,48500,2425,50925,780,780
309,116,KA/22-23/186,12 December 2022,Karthi Apparels,HD40,Apparel,Hoodies,0,EX-TAX,5,40,Gray,40,40,500,0,0,20000,1000,21000,790,790
310,116,KA/22-23/186,12 December 2022,Karthi Apparels,HD42,Apparel,Hoodies,0,EX-TAX,5,40,Gray,11,11,520,0,0,5720,286,6006,800,800
311,116,KA/22-23/186,12 December 2022,Karthi Apparels,SSN28R,Apparel,Red Sports Shirt,,EX-TAX,5,28,Red,20,20,195,0,0,3900,195,4095,340,340
312,116,KA/22-23/186,12 December 2022,Karthi Apparels,SSHN24R,Apparel,Red Sports Short,62034300,EX-TAX,5,24,Red,20,20,177.5,0,0,3550,177.5,3727.5,320,320
313,116,KA/22-23/186,12 December 2022,Karthi Apparels,SSHN24B,Apparel,Blue Sports Short,62034300,EX-TAX,5,24,Blue,20,20,177.5,0,0,3550,177.5,3727.5,320,320
314,116,KA/22-23/186,12 December 2022,Karthi Apparels,SSHN26R,Apparel,Red Sports Short,,EX-TAX,5,26,Red,20,20,185,0,0,3700,185,3885,320,320
315,116,KA/22-23/186,12 December 2022,Karthi Apparels,STN32R,Apparel,Red Sports Track,,EX-TAX,5,32,Red,20,20,220,0,0,4400,220,4620,380,380
316,116,KA/22-23/186,12 December 2022,Karthi Apparels,HDNVT26,Apparel,Hoodies Navy Track,61102000,EX-TAX,5,26,Navy,93,93,420,0,0,39060,1953,41013,670,670
317,116,KA/22-23/186,12 December 2022,Karthi Apparels,HDNVT24,Apparel,Hoodies Navy Track,61102000,EX-TAX,5,24,Navy,92,92,400,0,0,36800,1840,38640,640,640
318,116,KA/22-23/186,12 December 2022,Karthi Apparels,HDNVT22,Apparel,Hoodies Navy Track,61102000,EX-TAX,5,22,Navy,47,47,380,0,0,17860,893,18753,610,610
319,116,KA/22-23/186,12 December 2022,Karthi Apparels,HDNV24,Apparel,Hoodies Navy,61102000,EX-TAX,5,24,Navy,49,49,420,0,0,20580,1029,21609,670,670
320,116,KA/22-23/186,12 December 2022,Karthi Apparels,HDNV22,Apparel,Hoodies Navy,61102000,EX-TAX,5,22,Navy,46,46,400,0,0,18400,920,19320,640,640
321,116,KA/22-23/186,12 December 2022,Karthi Apparels,HDNV20,Apparel,Hoodies Navy,61102000,EX-TAX,5,20,Navy,42,42,380,0,0,15960,798,16758,610,610
322,116,KA/22-23/186,12 December 2022,Karthi Apparels,HDNV18,Apparel,Hoodies Navy,61102000,EX-TAX,5,18,Navy,37,37,370,0,0,13690,684.5,14374.5,600,600
323,116,KA/22-23/186,12 December 2022,Karthi Apparels,HDNV16,Apparel,Hoodies Navy,61102000,EX-TAX,5,16,Navy,18,18,360,0,0,6480,324,6804,580,580
324,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSHN24B,Apparel,Blue Sports Short,62034300,EX-TAX,5,24,Blue,31,31,177.5,0,0,5502.51,275.12,5777.63,320,320
325,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSHN24G,Apparel,Green Sports Short,62034300,EX-TAX,5,24,Green,30,30,177.5,0,0,5325.01,266.24,5591.25,320,320
326,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSHN24R,Apparel,Red Sports Short,62034300,EX-TAX,5,24,Red,30,30,177.5,0,0,5325.01,266.24,5591.25,320,320
327,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSHN24Y,Apparel,Yellow Sports Short,62034300,EX-TAX,5,24,Yellow,10,10,177.5,0,0,1774.99,88.76,1863.75,320,320
328,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSHN26B,Apparel,Blue Sports Short,,EX-TAX,5,26,Blue,40,40,185,0,0,7400,370,7770,320,320
329,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSHN26G,Apparel,Green Sports Short,,EX-TAX,5,26,Green,30,30,185,0,0,5550,277.5,5827.5,320,320
330,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSHN26R,Apparel,Red Sports Short,,EX-TAX,5,26,Red,62,62,185,0,0,11470,573.5,12043.5,320,320
331,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSHN26Y,Apparel,Yellow Sports Short,,EX-TAX,5,26,Yellow,20,20,185,0,0,3700,185,3885,320,320
332,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSHN28B,Apparel,Blue Sports Short,,EX-TAX,5,28,Blue,30,30,195,0,0,5850,292.5,6142.5,330,330
333,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSHN28G,Apparel,Green Sports Short,,EX-TAX,5,28,Green,10,10,195,0,0,1950,97.5,2047.5,330,330
334,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSHN28Y,Apparel,Yellow Sports Short,,EX-TAX,5,28,Yellow,20,20,195,0,0,3900,195,4095,330,330
335,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSHN30Y,Apparel,Yellow Sports Short,,EX-TAX,5,30,Yellow,20,20,210,0,0,4200,210,4410,340,340
336,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN32B,Apparel,Blue Sports Track,,EX-TAX,5,32,Blue,37,37,220,0,0,8140,407,8547,380,380
337,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN32G,Apparel,Green Sports Track,,EX-TAX,5,32,Green,79,79,220,0,0,17380,869,18249,380,380
338,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN32R,Apparel,Red Sports Track,,EX-TAX,5,32,Red,39,39,220,0,0,8580,429,9009,380,380
339,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN32Y,Apparel,Yellow Sports Track,,EX-TAX,5,32,Yellow,39,39,220,0,0,8580,429,9009,380,380
340,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN34B,Apparel,Blue Sports Track,,EX-TAX,5,34,Blue,66,66,227.5,0,0,15014.99,750.76,15765.75,400,400
341,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN34R,Apparel,Red Sports Track,,EX-TAX,5,34,Red,60,60,227.5,0,0,13650,682.5,14332.5,400,400
342,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN34Y,Apparel,Yellow Sports Track,0,EX-TAX,5,34,Yellow,70,70,227.5,0,0,15925.01,796.24,16721.25,400,400
343,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN36B,Apparel,Blue Sports Track,0,EX-TAX,5,36,Blue,80,80,237.5,0,0,19000,950,19950,420,420
344,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN36G,Apparel,Green Sports Track,62034300,EX-TAX,5,36,Green,69,69,237.5,0,0,16387.5,819.38,17206.88,420,420
345,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN40Y,Apparel,Yellow Sports Track,,EX-TAX,5,40,Yellow,20,20,260,0,0,5200,260,5460,450,450
346,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN40R,Apparel,Red Sports Track,,EX-TAX,5,40,Red,10,10,260,0,0,2600,130,2730,450,450
347,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN40G,Apparel,Green Sports Track,,EX-TAX,5,40,Green,20,20,260,0,0,5200,260,5460,450,450
348,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN40B,Apparel,Blue Sports Track,,EX-TAX,5,40,Blue,10,10,260,0,0,2600,130,2730,450,450
349,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN38Y,Apparel,Yellow Sports Track,0,EX-TAX,5,38,Yellow,28,28,245,0,0,6860,343,7203,430,430
350,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN38R,Apparel,Red Sports Track,,EX-TAX,5,38,Red,30,30,245,0,0,7350,367.5,7717.5,430,430
351,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN38G,Apparel,Green Sports Track,,EX-TAX,5,38,Green,20,20,245,0,0,4900,245,5145,430,430
352,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN38B,Apparel,Blue Sports Track,,EX-TAX,5,38,Blue,20,20,245,0,0,4900,245,5145,430,430
353,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN36Y,Apparel,Yellow Sports Track,0,EX-TAX,5,36,Yellow,59,59,237.5,0,0,14012.51,700.62,14713.13,420,420
354,124,KA/22-23/229,03 October 2023,Karthi Apparels,STN36R,Apparel,Red Sports Track,0,EX-TAX,5,36,Red,80,80,237.5,0,0,19000,950,19950,420,420
355,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN26R,Apparel,Red Sports Shirt,,EX-TAX,5,26,Red,10,10,185,0,0,1850,92.5,1942.5,320,320
356,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN26G,Apparel,Green Sports Shirt,,EX-TAX,5,26,Green,20,20,185,0,0,3700,185,3885,320,320
357,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN26B,Apparel,Blue Sports Track,,EX-TAX,5,26,Blue,21,21,185,0,0,3885.01,194.24,4079.25,320,320
358,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN18R,Apparel,Red Sports Shirt,0,EX-TAX,5,18,Red,10,10,157.5,0,0,1574.99,78.76,1653.75,290,290
359,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN26R,Apparel,Red Sports Shirt,,EX-TAX,5,26,Red,10,10,185,0,0,1850,92.5,1942.5,320,320
360,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN34G,Apparel,Green Sports Shirt,,EX-TAX,5,34,Green,71,71,227.5,0,0,16152.51,807.62,16960.13,370,370
384,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN36B,Apparel,Blue Sports Shirt,,EX-TAX,5,36,Blue,32,32,237.5,0,0,7600,380,7980,380,380
362,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN32Y,Apparel,Yellow Sports Shirt,,EX-TAX,5,32,Yellow,69,69,220,0,0,15180,759,15939,360,360
363,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN32R,Apparel,Red Sports Shirt,,EX-TAX,5,32,Red,50,50,220,0,0,11000,550,11550,360,360
364,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN32G,Apparel,Green Sports Shirt,,EX-TAX,5,32,Green,73,73,220,0,0,16060,803,16863,360,360
270,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN38B,Apparel,Blue Sports Shirt,,EX-TAX,5,38,Blue,24,24,245,0,0,5880,294,6174,390,390
366,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN30Y,Apparel,Yellow Sports Shirt,,EX-TAX,5,30,Yellow,90,90,210,0,0,18900,945,19845,350,350
367,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN30G,Apparel,Green Sports Shirt,,EX-TAX,5,30,Green,61,61,210,0,0,12810,640.5,13450.5,350,350
380,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN38B,Apparel,Blue Sports Shirt,,EX-TAX,5,38,Blue,20,20,245,0,0,4900,245,5145,390,390
369,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN28Y,Apparel,Yellow Sports Shirt,,EX-TAX,5,28,Yellow,39,39,195,0,0,7605.01,380.24,7985.25,340,340
370,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN28R,Apparel,Red Sports Shirt,,EX-TAX,5,28,Red,78,78,195,0,0,15210,760.5,15970.5,340,340
371,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN28G,Apparel,Green Sports Shirt,,EX-TAX,5,28,Green,70,70,195,0,0,13650,682.5,14332.5,340,340
274,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN40B,Apparel,Blue Sports Shirt,,EX-TAX,5,40,Blue,5,5,260,0,0,1300,65,1365,420,420
373,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN26R,Apparel,Red Sports Shirt,,EX-TAX,5,26,Red,10,10,185,0,0,1850,92.5,1942.5,320,320
374,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN26B,Apparel,Blue Sports Track,,EX-TAX,5,26,Blue,22,22,185,0,0,4070,203.5,4273.5,320,320
375,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN34Y,Apparel,Yellow Sports Shirt,0,EX-TAX,5,34,Yellow,78,78,227.5,0,0,17745.01,887.24,18632.25,370,370
376,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN34R,Apparel,Red Sports Shirt,,EX-TAX,5,34,Red,50,50,227.5,0,0,11374.99,568.76,11943.75,370,370
377,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN26R,Apparel,Red Sports Shirt,,EX-TAX,5,26,Red,10,10,185,0,0,1850,92.5,1942.5,320,320
378,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN42G,Apparel,Green Sports Shirt,,EX-TAX,5,42,Green,10,10,265,0,0,2650,132.5,2782.5,440,440
379,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN40R,Apparel,Red Sports Shirt,0,EX-TAX,5,40,Red,10,10,260,0,0,2600,130,2730,420,420
278,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN42B,Apparel,Blue Sports Shirt,0,EX-TAX,5,42,Blue,3,3,265,0,0,794.99,39.76,834.75,440,440
381,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN36Y,Apparel,Yellow Sports Shirt,0,EX-TAX,5,36,Yellow,61,61,237.5,0,0,14487.5,724.38,15211.88,380,380
382,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN36R,Apparel,Red Sports Shirt,,EX-TAX,5,36,Red,49,49,237.5,0,0,11637.5,581.88,12219.38,380,380
383,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN36G,Apparel,Green Sports Shirt,,EX-TAX,5,36,Green,10,10,237.5,0,0,2374.99,118.76,2493.75,380,380
282,106,KA/22-23/159,10 August 2022,Karthi Apparels,SSN44B,Apparel,Blue Sports Shirt,,EX-TAX,5,44,Blue,2,2,285,0,0,570,28.5,598.5,460,460
385,124,KA/22-23/229,03 October 2023,Karthi Apparels,SSN26R,Apparel,Red Sports Shirt,,EX-TAX,5,26,Red,10,10,185,0,0,1850,92.5,1942.5,320,320
386,125,KA/22-23/219,28/02/2023,Karthi Apparels,HD22,Apparel,Hoodies,61102000,INC-TAX,5,22,Gray,5,5,380,0,0,1809.52,90.48,1900,640,640
387,125,KA/22-23/219,28/02/2023,Karthi Apparels,HD24,Apparel,Hoodies,61102000,INC-TAX,5,24,Gray,5,5,400,0,0,1904.76,95.24,2000,660,660
388,125,KA/22-23/219,28/02/2023,Karthi Apparels,HD26,Apparel,Hoodies,61102000,INC-TAX,5,26,Gray,13,13,425,0,0,5261.9,263.1,5525,680,680
389,125,KA/22-23/219,28/02/2023,Karthi Apparels,HD30,Apparel,Hoodies,61102000,INC-TAX,5,30,Gray,7,7,445,0,0,2966.66,148.34,3115,720,720
390,125,KA/22-23/219,28/02/2023,Karthi Apparels,HD32,Apparel,Hoodies,61102000,INC-TAX,5,32,Gray,18,18,455,0,0,7800,390,8190,730,730
391,125,KA/22-23/219,28/02/2023,Karthi Apparels,HDNV16,Apparel,Hoodies Navy,61102000,INC-TAX,5,16,Navy,2,2,360,0,0,685.72,34.28,720,580,580
392,125,KA/22-23/219,28/02/2023,Karthi Apparels,HDNV18,Apparel,Hoodies Navy,61102000,INC-TAX,5,18,Navy,3,3,370,0,0,1057.14,52.86,1110,600,600
393,125,KA/22-23/219,28/02/2023,Karthi Apparels,HDNV20,Apparel,Hoodies Navy,61102000,INC-TAX,5,20,Navy,13,13,380,0,0,4704.76,235.24,4940,610,610
394,125,KA/22-23/219,28/02/2023,Karthi Apparels,HDNV24,Apparel,Hoodies Navy,61102000,INC-TAX,5,24,Navy,2,2,420,0,0,800,40,840,670,670
395,125,KA/22-23/219,28/02/2023,Karthi Apparels,HDNVT22,Apparel,Hoodies Navy Track,61102000,INC-TAX,5,22,Navy,4,4,380,0,0,1447.62,72.38,1520,610,610
396,125,KA/22-23/219,28/02/2023,Karthi Apparels,HDNVT24,Apparel,Hoodies Navy Track,61102000,INC-TAX,5,24,Navy,1,1,400,0,0,380.96,19.04,400,640,640
397,125,KA/22-23/219,28/02/2023,Karthi Apparels,HDNVT26,Apparel,Hoodies Navy Track,61102000,INC-TAX,5,26,Navy,6,6,420,0,0,2400,120,2520,670,670
398,93,2560,29/06/2022,Sai Book House,NLGC1,Stationary,New Learners's Grammar and Composition 1,0,Non GST,0,1,White,136,136,270,20,54,29376,0,29376,270,270
399,93,2560,29/06/2022,Sai Book House,NLGC2,Stationary,New Learners's Grammar and Composition 2,0,Non GST,0,2,White,160,160,310,20,62,39680,0,39680,310,310
400,93,2560,29/06/2022,Sai Book House,NLGC3,Stationary,New Learners's Grammar and Composition 3,0,Non GST,0,3,White,169,169,345,20,69,46644,0,46644,345,345
401,93,2560,29/06/2022,Sai Book House,NLGC4,Stationary,New Learners's Grammar and Composition 4,0,Non GST,0,4,White,169,169,355,20,71,47996,0,47996,355,355
402,93,2560,29/06/2022,Sai Book House,NLGC5,Stationary,New Learners's Grammar and Composition 5,0,Non GST,0,5,White,154,154,355,20,71,43736,0,43736,355,355
403,93,2560,29/06/2022,Sai Book House,FC2,Stationary,Friday Comprehension 2,0,Non GST,0,2,White,160,160,230,20,46,29440,0,29440,230,230
404,93,2560,29/06/2022,Sai Book House,LCW1,Stationary,Lucida Cursive writing1,0,Non GST,0,1,White,136,136,90,40,36,7344,0,7344,90,90
405,93,2560,29/06/2022,Sai Book House,LCW2,Stationary,Lucida Cursive writing-2,0,Non GST,0,2,White,652,652,90,40,36,35208,0,35208,90,90
406,93,2560,29/06/2022,Sai Book House,AM1,Stationary,Alpha Maths (1),0,Non GST,0,1,White,136,136,395,25,98.75,40290,0,40290,395,395
407,93,2560,29/06/2022,Sai Book House,AM2,Stationary,Alpha Maths (2),0,Non GST,0,2,White,160,160,400,25,100,48000,0,48000,400,400
408,93,2560,29/06/2022,Sai Book House,AM3,Stationary,Alpha Maths (3),0,Non GST,0,3,White,169,169,485,25,121.25,61473.75,0,61473.75,485,485
409,93,2560,29/06/2022,Sai Book House,AM4,Stationary,Alpha Maths (4),0,Non GST,0,4,White,169,169,485,25,121.25,61473.75,0,61473.75,485,485
410,93,2560,29/06/2022,Sai Book House,AM5,Stationary,Alpha Maths (5),0,Non GST,0,5,White,154,154,490,25,122.5,56595,0,56595,490,490
411,93,2560,29/06/2022,Sai Book House,CBPS1,Stationary,Cambridge Primary Science (1),0,Non GST,0,1,White,136,136,710,25,177.5,72420,0,72420,710,710
412,93,2560,29/06/2022,Sai Book House,CBPS2,Stationary,Cambridge Primary Science (2)New Edition,0,Non GST,0,2,White,160,160,710,25,177.5,85200,0,85200,710,710
413,93,2560,29/06/2022,Sai Book House,CBPS3,Stationary,Cambridge Primary Science (3)New Edition,0,Non GST,0,3,White,169,169,710,25,177.5,89992.5,0,89992.5,710,710
414,94,2561,29/06/2022,Sai Book House,CBPS4,Stationary,Cambridge Primary Science (4)New Edition,0,Non GST,0,4,White,169,169,710,25,177.5,89992.5,0,89992.5,710,710
415,94,2561,29/06/2022,Sai Book House,CBPS5,Stationary,Cambridge Primary Science (5)New Edition,0,Non GST,0,5,White,154,154,710,25,177.5,82005,0,82005,710,710
416,94,2561,29/06/2022,Sai Book House,STVB1,Stationary,Sharada Telugu Vachakamu Book 1,0,Non GST,0,1,White,160,160,130,40,52,12480,0,12480,130,130
417,94,2561,29/06/2022,Sai Book House,STVB2,Stationary,Sharada Telugu Vachakamu Book 2,0,Non GST,0,2,White,169,169,175,40,70,17745,0,17745,175,175
418,94,2561,29/06/2022,Sai Book House,STVB3,Stationary,Sadbhavana Hindi Patyak pusthak 3,Maxmuller,Non GST,0,3,White,169,169,175,40,70,17745,0,17745,175,175
